Date,Open,High,Low,Close,Volume
1-Aug-13,"23,318.60","23,399.52","23,010.59","23,091.87","143,066,816.00"
5-Aug-13,"23,099.85","23,125.30","22,301.75","22,701.30","156,260,496.00"
6-Aug-13,"22,720.25","22,969.15","22,547.51","22,621.93","103,878,384.00"
7-Aug-13,"22,651.13","23,275.55","22,590.23","23,237.19","131,920,448.00"
12-Aug-13,"23,242.68","23,470.05","23,194.96","23,437.99",0
13-Aug-13,"23,460.83","23,658.41","23,448.28","23,613.20","223,041,584.00"
15-Aug-13,"23,613.48","23,749.60","23,492.65","23,687.89","128,005,552.00"
16-Aug-13,"23,698.92","23,820.37","23,623.41","23,673.30","115,535,120.00"
19-Aug-13,"23,679.21","23,702.87","23,439.81","23,600.23","118,606,168.00"
20-Aug-13,"23,603.41","23,808.84","23,442.07","23,487.23","146,469,648.00"
21-Aug-13,"23,489.38","23,489.38","22,977.76","23,015.27","190,691,408.00"
22-Aug-13,"23,054.70","23,100.72","22,539.48","22,714.32","153,680,320.00"
23-Aug-13,"22,721.29","22,937.12","22,583.26","22,714.68","106,084,896.00"
26-Aug-13,"22,858.80","23,134.38","22,858.80","22,922.24","107,951,272.00"
27-Aug-13,"22,996.13","23,062.59","22,478.94","22,523.71","117,751,344.00"
28-Aug-13,"22,489.58","22,489.58","21,928.39","22,236.33","203,945,392.00"
29-Aug-13,"22,246.03","22,350.89","22,050.27","22,214.73","133,391,440.00"
30-Aug-13,"22,216.02","22,346.62","21,989.27","22,160.85","141,000.00"
30-Aug-13,"22,220.19","22,346.74","21,989.27","22,160.85","140,972,576.00"
2-Sep-13,"22,118.20","22,118.20","21,678.74","21,724.68","125,574,152.00"
2-Sep-13,"22,130.87","22,130.87","21,679.30","21,724.68","125,600.00"
3-Sep-13,"21,701.70","22,083.29","21,634.83","21,808.48","111,913,728.00"
3-Sep-13,"21,698.48","22,082.81","21,634.83","21,808.48","112,000.00"
4-Sep-13,"21,807.60","21,964.66","21,769.64","21,875.83","90,788,240.00"
4-Sep-13,"21,856.38","21,964.66","21,770.33","21,875.83","90,800.00"
5-Sep-13,"21,964.12","22,503.89","21,920.76","22,451.46","143,400.00"
5-Sep-13,"21,949.92","22,503.89","21,920.76","22,451.46","143,421,104.00"
6-Sep-13,"22,493.34","22,839.88","22,493.34","22,765.87","178,301,776.00"
6-Sep-13,"22,491.18","22,839.62","22,491.18","22,765.87","178,400.00"
9-Sep-13,"22,768.84","22,997.94","22,768.84","22,838.84","132,900.00"
9-Sep-13,"22,827.65","22,997.94","22,785.45","22,838.84","132,943,632.00"
10-Sep-13,"22,901.69","23,091.65","22,901.69","22,992.17","174,200.00"
10-Sep-13,"22,885.54","23,092.21","22,885.54","22,992.17","174,159,504.00"
11-Sep-13,"23,016.75","23,261.63","22,948.26","23,231.68","165,664,256.00"
11-Sep-13,"23,016.75","23,261.63","22,948.26","23,231.68","165,700.00"
12-Sep-13,"23,243.68","23,381.07","23,167.24","23,222.21","151,799,008.00"
12-Sep-13,"23,243.68","23,379.70","23,167.36","23,222.21","151,800.00"
13-Sep-13,"23,218.73","23,270.05","23,139.13","23,168.04","118,594,864.00"
13-Sep-13,"23,223.68","23,268.04","23,139.61","23,168.04","118,600.00"
16-Sep-13,"23,175.56","23,323.67","23,083.24","23,242.68","196,400.00"
16-Sep-13,"23,172.17","23,323.72","23,083.24","23,242.68","196,398,304.00"
17-Sep-13,"23,279.42","23,380.36","23,013.02","23,066.50","121,100.00"
17-Sep-13,"23,246.11","23,380.36","23,011.62","23,066.50","121,114,656.00"
18-Sep-13,"23,067.05","23,110.52","22,818.17","22,930.06","138,900.00"
19-Sep-13,"22,978.66","23,503.24","22,966.74","23,456.98","182,100.00"
19-Sep-13,"22,956.38","23,503.24","22,956.38","23,456.98","182,085,728.00"
20-Sep-13,"23,530.35","23,663.88","23,405.19","23,595.61","180,511,520.00"
20-Sep-13,"23,471.78","23,663.20","23,407.99","23,595.61","180,500.00"
23-Sep-13,"23,585.26","23,681.43","23,516.08","23,639.97","64,605,048.00"
23-Sep-13,"23,585.26","23,680.37","23,516.08","23,639.97","64,600.00"
24-Sep-13,"23,680.39","23,726.90","23,027.22","23,088.49","129,600.00"
24-Sep-13,"23,645.57","23,727.57","23,024.33","23,088.49","129,635,648.00"
25-Sep-13,"23,093.72","23,219.35","22,794.64","23,060.90","112,400.00"
25-Sep-13,"23,101.86","23,219.35","22,794.64","23,060.90","112,370,768.00"
26-Sep-13,"23,106.97","23,136.01","22,516.64","22,780.82","125,100.00"
26-Sep-13,"23,108.74","23,136.01","22,513.05","22,780.82","125,073,840.00"
27-Sep-13,"22,862.31","22,929.65","22,316.73","22,387.31","100,308,592.00"
27-Sep-13,"22,858.30","22,929.65","22,317.18","22,387.31","100,300.00"
30-Sep-13,"22,345.69","22,345.69","21,669.63","21,832.68","150,311,888.00"
30-Sep-13,"22,149.16","22,149.16","21,669.63","21,832.68","150,300.00"
1-Oct-13,"21,782.03","22,018.76","21,497.19","21,980.42","135,400.00"
1-Oct-13,"21,799.55","22,019.22","21,497.19","21,980.42","135,394,848.00"
2-Oct-13,"21,985.83","22,290.02","21,985.83","22,189.67","89,800.00"
2-Oct-13,"22,010.93","22,290.18","21,993.18","22,189.67","89,778,632.00"
3-Oct-13,"22,190.49","22,294.73","22,086.31","22,152.35","72,000.00"
3-Oct-13,"22,213.88","22,294.73","22,086.31","22,152.35","71,958,944.00"
4-Oct-13,"22,166.85","22,334.25","22,062.37","22,085.96","59,940,128.00"
4-Oct-13,"22,166.85","22,331.51","22,064.71","22,085.96","59,900.00"
7-Oct-13,"22,092.18","22,104.37","21,842.51","21,864.85","44,400.00"
7-Oct-13,"22,092.18","22,104.37","21,841.23","21,864.85","44,384,340.00"
8-Oct-13,"21,874.38","22,095.08","21,846.37","22,080.47","61,400.00"
8-Oct-13,"21,874.02","22,095.08","21,846.14","22,080.47","61,350,060.00"
9-Oct-13,"22,092.14","22,150.49","21,631.47","21,657.22","83,765,632.00"
9-Oct-13,"22,092.82","22,150.30","21,632.32","21,657.22","83,800.00"
10-Oct-13,"21,653.31","21,734.67","21,476.32","21,674.98","59,600.00"
10-Oct-13,"21,654.28","21,734.82","21,476.32","21,674.98","59,578,888.00"
11-Oct-13,"21,710.34","21,944.85","21,710.34","21,775.39","59,480,400.00"
11-Oct-13,"21,711.66","21,944.85","21,711.66","21,775.39","59,500.00"
14-Oct-13,"21,796.77","21,815.17","21,596.11","21,599.78","39,645,448.00"
14-Oct-13,"21,796.77","21,815.17","21,596.11","21,599.78","39,600.00"
21-Oct-13,"21,815.06","21,979.76","21,735.99","21,754.95","78,403,848.00"
21-Oct-13,"21,615.68","21,979.37","21,615.68","21,754.95","78,400.00"
22-Oct-13,"21,767.71","22,283.71","21,748.47","22,230.43","135,025,792.00"
22-Oct-13,"21,762.90","22,283.70","21,749.07","22,230.43","135,000.00"
23-Oct-13,"22,439.66","22,539.36","22,328.05","22,347.29","120,693,832.00"
23-Oct-13,"22,383.98","22,539.36","22,325.63","22,347.29","120,700.00"
24-Oct-13,"22,367.25","22,472.57","22,272.87","22,360.85","71,451,880.00"
24-Oct-13,"22,364.46","22,472.51","22,274.60","22,360.85","71,500.00"
25-Oct-13,"22,357.08","22,578.96","22,321.04","22,445.59","92,400.00"
25-Oct-13,"22,356.72","22,579.24","22,321.04","22,445.59","92,438,272.00"
28-Oct-13,"22,420.76","22,601.54","22,280.91","22,353.20","62,756,792.00"
28-Oct-13,"22,442.88","22,601.07","22,281.12","22,353.20","62,800.00"
29-Oct-13,"22,360.33","22,461.05","22,240.98","22,276.65","50,500.00"
29-Oct-13,"22,360.82","22,461.28","22,240.65","22,276.65","50,536,420.00"
30-Oct-13,"22,291.04","22,400.29","22,272.46","22,310.60","68,991,008.00"
30-Oct-13,"22,287.10","22,399.74","22,273.06","22,310.59","69,000.00"
31-Oct-13,"22,319.58","22,820.11","22,232.00","22,775.85","96,000.00"
31-Oct-13,"22,319.58","22,820.16","22,232.00","22,775.85","96,024,272.00"
1-Nov-13,"22,774.71","23,013.46","22,602.87","22,649.09","105,000.00"
1-Nov-13,"22,777.51","23,013.55","22,602.64","22,649.09","104,995,928.00"
4-Nov-13,"22,637.36","22,637.36","22,199.46","22,377.83","71,780,488.00"
4-Nov-13,"22,490.50","22,490.50","22,199.72","22,377.83","71,800.00"
5-Nov-13,"22,412.19","22,833.92","22,411.73","22,790.70","73,000.00"
5-Nov-13,"22,412.20","22,833.92","22,412.17","22,790.70","72,972,648.00"
6-Nov-13,"22,800.31","23,221.10","22,800.31","23,165.21","132,130,688.00"
6-Nov-13,"22,802.58","23,218.72","22,802.58","23,165.21","132,100.00"
7-Nov-13,"23,165.58","23,351.73","23,113.89","23,220.21","120,204,928.00"
8-Nov-13,"23,208.32","23,392.12","23,152.82","23,367.15","98,146,496.00"
11-Nov-13,"23,371.83","23,588.52","23,364.37","23,381.08","158,192,416.00"
12-Nov-13,"23,385.03","23,530.76","23,274.77","23,302.46","129,100.00"
12-Nov-13,"23,385.03","23,532.70","23,273.86","23,302.46","129,138,448.00"
13-Nov-13,"23,310.73","23,420.21","23,146.83","23,287.06","91,585,296.00"
13-Nov-13,"23,276.92","23,312.65","23,146.83","23,287.06","91,600.00"
18-Nov-13,"23,312.67","23,675.31","23,312.67","23,611.24","135,400.00"
18-Nov-13,"23,296.59","23,675.31","23,296.59","23,611.24","135,394,528.00"
19-Nov-13,"23,628.07","23,880.08","23,628.07","23,819.43","173,200.00"
19-Nov-13,"23,665.84","23,880.17","23,665.84","23,819.43","173,190,320.00"
20-Nov-13,"23,857.42","24,007.12","23,775.77","23,800.97","191,200.00"
20-Nov-13,"23,861.76","24,007.12","23,764.68","23,800.97","191,205,536.00"
21-Nov-13,"23,813.63","23,914.56","23,732.10","23,784.18","106,100.00"
21-Nov-13,"23,799.90","23,914.60","23,731.91","23,784.18","106,147,880.00"
22-Nov-13,"23,809.55","23,874.82","23,702.85","23,847.57","97,000.00"
22-Nov-13,"23,809.55","23,875.12","23,702.79","23,847.57","97,088,000.00"
25-Nov-13,"23,857.27","24,090.51","23,857.27","23,978.29","112,754,656.00"
25-Nov-13,"23,908.48","24,089.85","23,906.73","23,978.29","112,800.00"
26-Nov-13,"23,997.36","23,997.36","23,745.73","23,798.70","93,200.00"
26-Nov-13,"23,991.38","23,998.34","23,745.41","23,798.70","93,193,088.00"
27-Nov-13,"23,784.98","23,849.01","23,683.53","23,768.35","74,400.00"
27-Nov-13,"23,784.31","23,849.02","23,683.53","23,768.35","74,447,824.00"
28-Nov-13,"23,817.88","24,204.48","23,817.88","24,180.49","120,800.00"
28-Nov-13,"23,817.34","24,204.48","23,817.34","24,180.49","120,788,152.00"
29-Nov-13,"24,198.53","24,338.89","24,177.92","24,302.19","111,293,280.00"
29-Nov-13,"24,195.75","24,338.89","24,178.07","24,302.19","111,300.00"
2-Dec-13,"24,325.89","24,461.79","24,320.22","24,401.57","119,086,472.00"
2-Dec-13,"24,337.76","24,461.79","24,318.16","24,401.57","119,100.00"
3-Dec-13,"24,453.62","24,618.69","24,453.62","24,588.47","138,600.00"
4-Dec-13,"24,602.09","24,750.82","24,427.26","24,445.38","147,563,808.00"
4-Dec-13,"24,616.44","24,750.13","24,427.89","24,445.38","147,600.00"
5-Dec-13,"24,466.00","24,866.04","24,447.13","24,800.69","141,000.00"
6-Dec-13,"24,855.34","25,007.66","24,808.83","24,870.55","194,700.00"
6-Dec-13,"24,855.34","25,008.33","24,808.45","24,870.55","194,683,664.00"
9-Dec-13,"24,875.26","25,125.81","24,875.26","24,998.89","103,600.00"
10-Dec-13,"25,070.49","25,102.14","24,852.47","24,878.68","108,300.00"
10-Dec-13,"25,004.63","25,103.68","24,851.81","24,878.68","108,316,088.00"
11-Dec-13,"24,912.21","25,020.17","24,912.21","24,972.90","116,600.00"
11-Dec-13,"24,902.86","25,020.20","24,902.86","24,972.90","116,565,480.00"
12-Dec-13,"25,033.99","25,103.41","24,917.52","25,072.00","135,900.00"
12-Dec-13,"24,986.32","25,103.59","24,917.52","25,072.00","135,908,160.00"
13-Dec-13,"25,088.49","25,285.62","25,082.03","25,256.70","220,244,192.00"
13-Dec-13,"25,088.49","25,285.62","25,088.49","25,256.69","220,200.00"
16-Dec-13,"25,290.85","25,407.48","25,262.65","25,298.32","189,100.00"
16-Dec-13,"25,262.62","25,407.59","25,262.62","25,298.32","189,106,256.00"
17-Dec-13,"25,302.65","25,400.55","25,192.43","25,350.20","194,493,840.00"
17-Dec-13,"25,313.56","25,399.20","25,193.67","25,350.20","194,500.00"
18-Dec-13,"25,384.24","25,552.04","25,383.98","25,524.46","187,452,832.00"
18-Dec-13,"25,393.57","25,551.09","25,383.86","25,524.46","187,500.00"
19-Dec-13,"25,530.75","25,711.23","25,399.45","25,472.64","173,800.00"
19-Dec-13,"25,537.04","25,711.46","25,399.33","25,472.65","173,749,952.00"
20-Dec-13,"25,474.75","25,639.94","25,392.89","25,579.33","149,500.00"
23-Dec-13,"25,598.48","25,636.66","25,340.00","25,417.63","113,994,640.00"
23-Dec-13,"25,596.58","25,631.48","25,340.04","25,417.63","114,000.00"
24-Dec-13,"25,431.40","25,469.78","25,182.92","25,366.69","104,400.00"
24-Dec-13,"25,431.55","25,469.78","25,182.92","25,366.69","104,426,272.00"
26-Dec-13,"25,402.91","25,497.80","25,348.44","25,370.03","108,665,928.00"
26-Dec-13,"25,399.98","25,497.58","25,348.44","25,370.03","108,700.00"
27-Dec-13,"25,375.03","25,415.06","25,229.55","25,258.05","113,900.00"
27-Dec-13,"25,379.03","25,415.07","25,227.85","25,258.05","113,876,176.00"
30-Dec-13,"25,270.02","25,378.82","25,194.69","25,283.96","132,700.00"
30-Dec-13,"25,261.73","25,378.96","25,194.62","25,283.96","132,738,408.00"
31-Dec-13,"25,284.21","25,319.58","25,218.97","25,261.14","87,391,632.00"
31-Dec-13,"25,299.97","25,319.58","25,219.08","25,261.14","87,400.00"
1-Jan-14,"25,261.66","25,628.41","25,261.66","25,608.85","198,346,576.00"
1-Jan-14,"25,273.11","25,628.41","25,273.11","25,608.85","198,400.00"
2-Jan-14,"25,615.12","25,979.06","25,615.12","25,962.18","257,114,704.00"
2-Jan-14,"25,615.12","25,978.71","25,615.12","25,962.18","257,100.00"
3-Jan-14,"25,968.76","26,136.28","25,968.76","26,046.71","170,700.00"
3-Jan-14,"25,968.76","26,136.28","25,968.76","26,046.71","170,698,112.00"
6-Jan-14,"26,065.70","26,299.69","26,059.44","26,169.83","149,200.00"
6-Jan-14,"26,052.69","26,299.69","26,052.69","26,169.83","149,219,040.00"
7-Jan-14,"26,172.73","26,289.33","26,051.19","26,259.57","200,616,512.00"
7-Jan-14,"26,181.97","26,289.33","26,051.19","26,259.57","200,600.00"
8-Jan-14,"26,265.01","26,432.02","26,265.01","26,341.08","188,892,544.00"
8-Jan-14,"26,261.37","26,428.11","26,261.37","26,341.08","188,900.00"
9-Jan-14,"26,343.68","26,566.73","26,305.51","26,373.24","250,510,720.00"
9-Jan-14,"26,365.40","26,566.73","26,306.01","26,373.24","250,500.00"
10-Jan-14,"26,374.06","26,519.59","26,270.32","26,488.32","139,400.00"
10-Jan-14,"26,374.06","26,518.36","26,270.32","26,488.32","139,377,184.00"
13-Jan-14,"26,496.23","26,633.09","26,496.23","26,590.69","108,150,464.00"
13-Jan-14,"26,512.19","26,632.90","26,505.14","26,590.69","108,200.00"
15-Jan-14,"26,627.07","26,876.63","26,627.07","26,761.78","198,400.00"
15-Jan-14,"26,591.92","26,876.71","26,591.92","26,761.78","198,426,560.00"
16-Jan-14,"26,770.19","26,900.66","26,629.84","26,730.24","226,041,904.00"
16-Jan-14,"26,770.68","26,900.65","26,629.84","26,730.24","226,000.00"
17-Jan-14,"26,803.53","26,973.11","26,803.53","26,913.85","235,856,160.00"
17-Jan-14,"26,810.04","26,973.11","26,810.04","26,913.85","235,900.00"
20-Jan-14,"26,928.07","27,069.59","26,835.95","27,000.95","177,200.00"
20-Jan-14,"26,925.44","27,069.59","26,835.95","27,000.95","177,204,080.00"
21-Jan-14,"27,063.74","27,180.72","27,035.05","27,104.70","166,487,104.00"
21-Jan-14,"27,012.55","27,180.72","27,012.55","27,104.70","166,500.00"
22-Jan-14,"27,112.80","27,213.21","26,948.78","27,015.12","243,800.00"
22-Jan-14,"27,106.44","27,213.21","26,948.61","27,015.12","243,786,976.00"
23-Jan-14,"27,023.10","27,204.55","26,997.86","27,064.34","248,174,528.00"
23-Jan-14,"27,027.86","27,204.54","26,997.86","27,064.34","248,200.00"
24-Jan-14,"27,072.05","27,097.33","26,867.75","27,002.89","143,333,616.00"
24-Jan-14,"27,077.99","27,097.10","26,868.04","27,002.89","143,300.00"
27-Jan-14,"27,004.45","27,051.49","26,586.17","26,670.60","126,800.00"
27-Jan-14,"27,004.45","27,054.01","26,585.61","26,670.60","126,754,944.00"
28-Jan-14,"26,671.22","26,797.16","26,635.14","26,653.73","163,814,624.00"
28-Jan-14,"26,672.65","26,796.22","26,635.70","26,653.73","163,800.00"
29-Jan-14,"26,654.39","26,721.61","26,476.24","26,595.63","161,900.00"
29-Jan-14,"26,654.39","26,726.09","26,475.91","26,595.63","161,876,928.00"
30-Jan-14,"26,595.63","26,674.26","26,521.88","26,607.64","183,800.00"
30-Jan-14,"26,613.73","26,675.40","26,521.88","26,607.64","183,811,584.00"
31-Jan-14,"26,607.80","26,853.51","26,607.80","26,784.34","194,300.00"
31-Jan-14,"26,607.80","26,853.94","26,607.80","26,784.34","194,267,536.00"
3-Feb-14,"26,789.16","27,015.03","26,789.16","26,946.10","182,300.00"
3-Feb-14,"26,789.16","27,015.16","26,789.16","26,946.11","182,296,736.00"
4-Feb-14,"26,948.18","26,948.18","26,677.95","26,751.45","185,400.00"
4-Feb-14,"26,948.18","26,957.60","26,677.49","26,751.45","185,352,176.00"
6-Feb-14,"26,777.14","26,906.45","26,752.40","26,862.51","145,200.00"
6-Feb-14,"26,782.73","26,906.72","26,752.05","26,862.51","145,152,496.00"
7-Feb-14,"26,879.90","26,925.40","26,640.44","26,681.78","165,600.00"
7-Feb-14,"26,872.60","26,926.87","26,640.44","26,681.78","165,591,664.00"
10-Feb-14,"26,720.05","26,741.56","26,073.85","26,255.21","168,600.00"
10-Feb-14,"26,683.22","26,741.56","26,072.43","26,255.21","168,605,264.00"
11-Feb-14,"26,276.08","26,374.64","26,108.61","26,240.41","144,533,824.00"
11-Feb-14,"26,274.72","26,372.56","26,108.74","26,240.41","144,500.00"
12-Feb-14,"26,239.73","26,708.30","26,239.73","26,677.27","171,200.00"
12-Feb-14,"26,286.08","26,708.76","26,286.08","26,677.27","171,239,280.00"
13-Feb-14,"26,683.59","26,860.83","26,511.58","26,541.26","148,500.00"
13-Feb-14,"26,683.10","26,860.83","26,510.67","26,541.26","148,497,600.00"
14-Feb-14,"26,562.69","26,618.17","26,371.69","26,394.13","98,300.00"
14-Feb-14,"26,544.22","26,618.17","26,371.69","26,394.13","98,330,120.00"
17-Feb-14,"26,393.16","26,399.70","25,930.19","26,003.89","97,300.00"
17-Feb-14,"26,395.32","26,399.70","25,929.65","26,003.89","97,348,840.00"
18-Feb-14,"25,976.85","26,068.25","25,572.98","25,884.38","151,531,872.00"
18-Feb-14,"25,976.64","26,066.71","25,572.98","25,884.38","151,500.00"
19-Feb-14,"25,879.74","25,991.51","25,667.81","25,686.93","122,824,680.00"
19-Feb-14,"25,887.99","25,991.51","25,667.81","25,686.93","122,800.00"
20-Feb-14,"25,690.15","25,719.69","25,442.66","25,506.80","130,225,120.00"
20-Feb-14,"25,689.36","25,719.56","25,442.79","25,506.80","130,200.00"
21-Feb-14,"25,507.71","25,715.68","25,385.15","25,603.35","163,500.00"
21-Feb-14,"25,501.36","25,717.15","25,383.38","25,603.35","163,513,248.00"
24-Feb-14,"25,625.12","25,895.16","25,625.12","25,773.81","162,700.00"
24-Feb-14,"25,605.59","25,896.21","25,605.59","25,773.81","162,733,840.00"
25-Feb-14,"25,780.57","25,804.17","25,528.58","25,559.61","98,600.00"
25-Feb-14,"25,776.89","25,804.17","25,528.52","25,559.61","98,577,880.00"
26-Feb-14,"25,557.50","25,652.41","25,490.62","25,500.50","94,800.00"
26-Feb-14,"25,553.30","25,652.41","25,489.52","25,500.50","94,824,976.00"
27-Feb-14,"25,514.40","25,615.25","25,385.83","25,478.93","88,000.00"
27-Feb-14,"25,505.20","25,615.25","25,384.93","25,478.93","87,965,760.00"
28-Feb-14,"25,478.93","25,880.55","25,477.51","25,783.28","156,310.00"
28-Feb-14,"25,490.00","25,880.55","25,477.36","25,783.28","156,306,576.00"
3-Mar-14,"25,922.21","26,044.81","25,803.50","25,853.54","142,300.00"
3-Mar-14,"25,924.71","26,044.81","25,801.47","25,853.54","142,310,720.00"
4-Mar-14,"25,823.85","26,223.44","25,772.78","26,209.38","189,960,544.00"
4-Mar-14,"25,853.88","26,223.44","25,772.78","26,209.38","190,000.00"
5-Mar-14,"26,188.47","26,539.31","26,186.51","26,521.99","210,600.00"
5-Mar-14,"26,188.47","26,545.55","26,185.56","26,521.99","210,645,248.00"
6-Mar-14,"26,525.24","26,883.07","26,525.24","26,842.53","189,500.00"
6-Mar-14,"26,525.24","26,883.54","26,525.24","26,842.53","189,541,344.00"
7-Mar-14,"26,854.81","26,979.01","26,800.78","26,892.23","156,800.00"
7-Mar-14,"26,852.74","26,979.01","26,800.78","26,892.23","156,837,952.00"
10-Mar-14,"26,893.87","27,219.72","26,834.55","27,176.26","165,741,584.00"
10-Mar-14,"26,894.02","27,220.51","26,834.55","27,176.26","165,700.00"
11-Mar-14,"27,177.72","27,354.07","27,177.72","27,309.02","217,030,576.00"
12-Mar-14,"27,342.02","27,427.16","27,080.47","27,115.21","207,552,736.00"
13-Mar-14,"27,111.78","27,198.79","27,040.54","27,083.12","187,526,064.00"
14-Mar-14,"27,081.41","27,199.23","27,064.39","27,124.47","195,795,024.00"
17-Mar-14,"27,133.96","27,316.53","27,133.96","27,229.10","153,017,664.00"
18-Mar-14,"27,235.99","27,373.02","27,235.45","27,246.97","128,985,440.00"
19-Mar-14,"27,248.70","27,366.15","27,199.44","27,258.68","179,317,104.00"
20-Mar-14,"27,273.91","27,366.71","27,045.45","27,148.52","133,509,984.00"
21-Mar-14,"27,164.42","27,210.02","26,682.79","26,765.49","125,970,256.00"
24-Mar-14,"26,700.88","26,700.88","26,378.36","26,391.41","85,748,120.00"
25-Mar-14,"26,426.57","26,693.00","26,426.57","26,670.14","80,645,904.00"
26-Mar-14,"26,671.24","26,855.00","26,671.24","26,821.92","79,327,376.00"
27-Mar-14,"26,869.02","27,216.12","26,866.81","27,165.49","174,942,720.00"
28-Mar-14,"27,165.68","27,300.03","27,088.39","27,116.13","128,791,440.00"
31-Mar-14,"27,155.38","27,252.67","27,062.83","27,159.91","88,881,400.00"
1-Apr-14,"27,199.51","27,595.64","27,199.51","27,565.50","150,208,576.00"
2-Apr-14,"27,573.59","27,961.35","27,573.59","27,932.02","164,596,768.00"
3-Apr-14,"27,953.75","28,386.11","27,953.75","28,336.36","312,787,776.00"
4-Apr-14,"28,360.03","28,481.48","28,289.40","28,408.03","327,563,936.00"
7-Apr-14,"28,433.79","28,626.67","28,361.75","28,578.96","190,777,104.00"
8-Apr-14,"28,610.16","28,817.28","28,574.68","28,653.37","237,448,080.00"
9-Apr-14,"28,642.18","28,961.02","28,573.65","28,941.01","236,391,680.00"
10-Apr-14,"28,949.70","29,276.24","28,949.70","29,250.54","247,296,064.00"
11-Apr-14,"29,250.54","29,491.62","29,066.07","29,249.45","225,132,656.00"
14-Apr-14,"29,254.88","29,376.37","29,048.71","29,094.13","202,035,760.00"
15-Apr-14,"29,107.82","29,177.15","28,853.15","29,095.77","257,129,888.00"
16-Apr-14,"29,098.49","29,474.77","29,098.49","29,458.15","279,016,000.00"
17-Apr-14,"29,470.69","29,669.87","29,066.08","29,350.34","368,268,928.00"
18-Apr-14,"29,409.04","29,578.33","29,015.09","29,069.93","186,891,872.00"
21-Apr-14,"29,102.37","29,122.63","28,813.25","28,878.77","117,242,240.00"
22-Apr-14,"28,934.62","29,239.59","28,934.62","29,191.84","144,995,136.00"
23-Apr-14,"29,236.15","29,351.34","28,586.73","28,717.19","190,622,016.00"
24-Apr-14,"28,752.72","28,907.42","28,633.42","28,786.74","126,276,920.00"
25-Apr-14,"28,821.52","28,877.98","28,660.86","28,850.08","130,493,480.00"
28-Apr-14,"28,858.12","28,926.95","28,679.16","28,691.62","112,707,264.00"
29-Apr-14,"28,695.00","28,735.47","28,288.34","28,436.59","130,523,432.00"
30-Apr-14,"28,489.76","28,943.35","28,471.59","28,912.98","193,032,304.00"
2-May-14,"28,916.13","29,157.81","28,865.07","28,921.13","138,886,960.00"
5-May-14,"28,926.52","28,961.50","28,519.67","28,629.63","111,269,208.00"
6-May-14,"28,634.54","28,654.23","28,339.24","28,383.20","82,178,880.00"
7-May-14,"28,385.98","28,510.80","28,297.91","28,330.03","98,046,992.00"
8-May-14,"28,333.50","28,530.44","28,286.06","28,511.02","76,395,312.00"
9-May-14,"28,518.56","28,670.38","28,438.58","28,494.54","80,186,432.00"
12-May-14,"28,531.51","28,628.88","28,324.56","28,343.88","51,406,020.00"
13-May-14,"28,367.56","28,486.71","28,306.40","28,411.49","86,089,168.00"
14-May-14,"28,408.15","28,653.95","28,408.15","28,528.19","57,203,808.00"
15-May-14,"28,529.31","28,944.07","28,529.31","28,843.02","174,973,216.00"
16-May-14,"28,890.28","29,032.60","28,854.18","28,883.33","94,693,376.00"
21-May-14,"28,864.47","28,968.36","28,738.04","28,760.12","171,167,632.00"
22-May-14,"28,775.37","28,928.25","28,716.64","28,741.55","95,832,224.00"
23-May-14,"28,758.01","28,843.71","28,719.07","28,756.00","68,692,144.00"
26-May-14,"28,755.14","29,040.90","28,755.14","29,020.48","71,276,992.00"
27-May-14,"29,024.96","29,175.89","29,015.97","29,048.21","122,508,304.00"
28-May-14,"29,063.12","29,142.79","28,963.33","28,987.32","142,971,600.00"
29-May-14,"29,012.15","29,608.00","29,012.15","29,543.58","250,506,592.00"
30-May-14,"29,595.99","29,855.24","29,595.99","29,737.69","240,941,216.00"
2-Jun-14,"29,751.41","29,925.61","29,572.68","29,789.85","194,526,096.00"
3-Jun-14,"29,796.38","29,940.36","29,001.62","29,504.98","221,340,624.00"
4-Jun-14,"29,517.70","29,650.43","29,328.29","29,452.23","175,655,856.00"
5-Jun-14,"29,503.41","29,695.88","29,332.79","29,417.20","167,527,056.00"
6-Jun-14,"29,426.68","29,720.55","29,424.23","29,509.11","144,835,952.00"
9-Jun-14,"29,548.07","29,689.83","29,442.72","29,472.52","90,110,800.00"
10-Jun-14,"29,472.70","29,641.33","29,432.41","29,540.72","174,537,216.00"
11-Jun-14,"29,573.83","29,842.52","29,573.83","29,783.30","233,414,448.00"
12-Jun-14,"29,793.12","29,860.26","29,718.06","29,766.38","137,196,240.00"
13-Jun-14,"29,775.35","29,845.86","29,713.54","29,730.86","134,250,896.00"
16-Jun-14,"29,729.59","29,780.79","29,624.84","29,651.04","83,809,912.00"
17-Jun-14,"29,666.18","29,787.99","29,295.73","29,324.60","88,472,320.00"
18-Jun-14,"29,342.12","29,480.25","29,138.17","29,157.98","108,124,496.00"
19-Jun-14,"29,159.17","29,213.11","28,553.91","28,674.37","138,955,648.00"
20-Jun-14,"28,671.79","28,841.39","28,623.94","28,691.84","90,568,576.00"
23-Jun-14,"28,649.09","29,008.04","28,518.45","28,999.03","96,052,688.00"
24-Jun-14,"29,010.52","29,094.52","28,955.53","29,057.44","118,437,904.00"
25-Jun-14,"29,054.73","29,207.57","28,922.03","28,981.34","141,228,352.00"
